"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1325546","39.85237","-104.954807","726",
"1325546","39.85237","-104.954807","727",
"1325546","39.852108","-104.954763","728",
"1325546","39.852108","-104.954763","729",
"1325546","39.851847","-104.954711","730",
"1325546","39.851847","-104.954711","731",
"1325546","39.851587","-104.95465","732",
"1325546","39.851587","-104.95465","733",
"1325546","39.851329","-104.954581","734",
"1325546","39.851329","-104.954581","735",
"1325546","39.851071","-104.954503","736",
"1325546","39.851071","-104.954503","737",
"1325546","39.850816","-104.954416","738",
"1325546","39.850816","-104.954416","739",
"1325546","39.850562","-104.954322","740",
"1325546","39.850562","-104.954322","741",
"1325546","39.85031","-104.954219","742",
"1325546","39.85031","-104.954219","743",
"1325546","39.85006","-104.954108","744",
"1325546","39.85006","-104.954108","745",
"1325546","39.849812","-104.953989","746",
"1325546","39.849812","-104.953989","747",
"1325546","39.849777","-104.953971","748",
"1325546","39.849777","-104.953971","749",
"1325546","39.849742","-104.953953","750",
"1325546","39.849742","-104.953953","751",
"1325546","39.849707","-104.953935","752",
"1325546","39.849707","-104.953935","753",
"1325546","39.849672","-104.953917","754",
"1325546","39.849672","-104.953917","755",
"1325546","39.849637","-104.953899","756",
"1325546","39.849637","-104.953899","757",
"1325546","39.849601","-104.953881","758",
"1325546","39.849601","-104.953881","759",
"1325546","39.849566","-104.953863","760",
"1325546","39.849566","-104.953863","761",
"1325546","39.849531","-104.953844","762",
"1325546","39.849531","-104.953844","763",
"1325546","39.834637","-104.946078","764",
"1325546","39.834637","-104.946078","765",
"1325546","39.834598","-104.946058","766",
"1325546","39.834598","-104.946058","767",
"1325546","39.834559","-104.946037","768",
"1325546","39.834559","-104.946037","769",
"1325546","39.83452","-104.946017","770",
"1325546","39.83452","-104.946017","771",
"1325546","39.83448","-104.945997","772",
"1325546","39.83448","-104.945997","773",
"1325546","39.834441","-104.945976","774",
"1325546","39.834441","-104.945976","775",
"1325546","39.834402","-104.945956","776",
"1325546","39.834402","-104.945956","777",
"1325546","39.834363","-104.945936","778",
"1325546","39.834363","-104.945936","779",
"1325546","39.834323","-104.945916","780",
"1325546","39.834323","-104.945916","781",
"1325546","39.834284","-104.945896","782",
"1325546","39.834284","-104.945896","783",
"1325546","39.834245","-104.945876","784",
"1325546","39.834245","-104.945876","785",
"1325546","39.834205","-104.945856","786",
"1325546","39.834205","-104.945856","787",
"1325546","39.834166","-104.945836","788",
"1325546","39.834166","-104.945836","789",
"1325546","39.834127","-104.945817","790",
"1325546","39.834127","-104.945817","791",
"1325546","39.833845","-104.945681","792",
"1325546","39.833845","-104.945681","793",
"1325546","39.833561","-104.945552","794",
"1325546","39.833561","-104.945552","795",
"1325546","39.833275","-104.945431","796",
"1325546","39.833275","-104.945431","797",
"1325546","39.832988","-104.945316","798",
"1325546","39.832988","-104.945316","799",
"1325546","39.832699","-104.945209","800",
"1325546","39.832699","-104.945209","801",
"1325546","39.832658","-104.945195","802",
"1325546","39.832658","-104.945195","803",
"1325546","39.832617","-104.94518","804",
"1325546","39.832617","-104.94518","805",
"1325546","39.832577","-104.945166","806",
"1325546","39.832577","-104.945166","807",
"1325546","39.832536","-104.945152","808",
"1325546","39.832536","-104.945152","809",
"1325546","39.832495","-104.945138","810",
"1325546","39.832495","-104.945138","811",
"1325546","39.832454","-104.945124","812",
"1325546","39.832454","-104.945124","813",
"1325546","39.832413","-104.94511","814",
"1325546","39.832413","-104.94511","815",
"1325546","39.832372","-104.945096","816",
"1325546","39.832372","-104.945096","817",
"1325546","39.832332","-104.945083","818",
"1325546","39.832332","-104.945083","819",
"1325546","39.832291","-104.945069","820",
"1325546","39.832291","-104.945069","821",
"1325546","39.83225","-104.945055","822",
"1325546","39.83225","-104.945055","823",
"1325546","39.832209","-104.945042","824",
"1325546","39.832209","-104.945042","825",
"1325546","39.832168","-104.945028","826",
"1325546","39.832168","-104.945028","827",
"1325546","39.830716","-104.944544","828",
"1325546","39.830716","-104.944544","829",
"1325546","39.830224","-104.94438","830",
"1325546","39.830224","-104.94438","831",
"1325546","39.829618","-104.944143","832",
"1325546","39.829618","-104.944143","833",
"1325546","39.829586","-104.94413","834",
"1325546","39.829586","-104.94413","835",
"1325546","39.829553","-104.944117","836",
"1325546","39.829553","-104.944117","837",
"1325546","39.82952","-104.944104","838",
"1325546","39.82952","-104.944104","839",
"1325546","39.829487","-104.944091","840",
"1325546","39.829487","-104.944091","841",
"1325546","39.829454","-104.944079","842",
"1325546","39.829454","-104.944079","843",
"1325546","39.829421","-104.944066","844",
"1325546","39.829421","-104.944066","845",
"1325546","39.829388","-104.944054","846",
"1325546","39.829388","-104.944054","847",
"1325546","39.829355","-104.944041","848",
"1325546","39.829355","-104.944041","849",
"1325546","39.829199","-104.943985","850",
"1325546","39.829199","-104.943985","851",
"1325546","39.829166","-104.943973","852",
"1325546","39.829166","-104.943973","853",
"1325546","39.829133","-104.943961","854",
"1325546","39.829133","-104.943961","855",
"1325546","39.8291","-104.94395","856",
"1325546","39.8291","-104.94395","857",
"1325546","39.829066","-104.943939","858",
"1325546","39.829066","-104.943939","859",
"1325546","39.829033","-104.943928","860",
"1325546","39.829033","-104.943928","861",
"1325546","39.829","-104.943917","862",
"1325546","39.829","-104.943917","863",
"1325546","39.828967","-104.943905","864",
"1325546","39.828967","-104.943905","865",
"1325546","39.828934","-104.943894","866",
"1325546","39.828934","-104.943894","867",
"1325546","39.825177","-104.942642","868",
"1325546","39.825177","-104.942642","869",
"1325546","39.825162","-104.942637","870",
"1325546","39.825162","-104.942637","871",
"1325546","39.825146","-104.942632","872",
"1325546","39.825146","-104.942632","873",
"1325546","39.825131","-104.942627","874",
"1325546","39.825131","-104.942627","875",
"1325546","39.825116","-104.942622","876",
"1325546","39.825116","-104.942622","877",
"1325546","39.825101","-104.942617","878",
"1325546","39.825101","-104.942617","879",
"1325546","39.825086","-104.942612","880",
"1325546","39.825086","-104.942612","881",
"1325546","39.82507","-104.942607","882",
"1325546","39.82507","-104.942607","883",
"1325546","39.825055","-104.942602","884",
"1325546","39.825055","-104.942602","885",
"1325546","39.82504","-104.942597","886",
"1325546","39.82504","-104.942597","887",
"1325546","39.825025","-104.942592","888",
"1325546","39.825025","-104.942592","889",
"1325546","39.825009","-104.942587","890",
"1325546","39.825009","-104.942587","891",
"1325546","39.824994","-104.942583","892",
"1325546","39.824994","-104.942583","893",
"1325546","39.824979","-104.942578","894",
"1325546","39.824979","-104.942578","895",
"1325546","39.824964","-104.942573","896",
"1325546","39.824964","-104.942573","897",
"1325546","39.824948","-104.942569","898",
"1325546","39.824948","-104.942569","899",
"1325546","39.824933","-104.942564","900",
"1325546","39.824933","-104.942564","901",
"1325546","39.824918","-104.94256","902",
"1325546","39.824918","-104.94256","903",
"1325546","39.824902","-104.942556","904",
"1325546","39.824902","-104.942556","905",
"1325546","39.824887","-104.942552","906",
"1325546","39.824887","-104.942552","907",
"1325546","39.824872","-104.942547","908",
"1325546","39.824872","-104.942547","909",
"1325546","39.824856","-104.942543","910",
"1325546","39.824856","-104.942543","911",
"1325546","39.824841","-104.94254","912",
"1325546","39.824841","-104.94254","913",
"1325546","39.824825","-104.942536","914",
"1325546","39.824825","-104.942536","915",
"1325546","39.82481","-104.942532","916",
"1325546","39.82481","-104.942532","917",
"1325546","39.824795","-104.942529","918",
"1325546","39.824795","-104.942529","919",
"1325546","39.824779","-104.942525","920",
"1325546","39.824779","-104.942525","921",
"1325546","39.824764","-104.942522","922",
"1325546","39.824764","-104.942522","923",
"1325546","39.824748","-104.942519","924",
"1325546","39.824748","-104.942519","925",
"1325546","39.824625","-104.942499","926",
"1325546","39.824625","-104.942499","927",
"1325546","39.824501","-104.942489","928",
"1325546","39.824501","-104.942489","929",
"1325546","39.824377","-104.942488","930",
"1325546","39.824377","-104.942488","931",
"1325546","39.824253","-104.942496","932",
"1325546","39.824253","-104.942496","933",
"1325546","39.824129","-104.942513","934",
"1325546","39.824129","-104.942513","935",
"1325546","39.824007","-104.942539","936",
"1325546","39.824007","-104.942539","937",
"1325546","39.823885","-104.942575","938",
"1325546","39.823885","-104.942575","939",
"1325546","39.823766","-104.942619","940",
"1325546","39.823766","-104.942619","941",
"1325546","39.823649","-104.942672","942",
"1325546","39.823649","-104.942672","943",
"1325546","39.823634","-104.94268","944",
"1325546","39.823634","-104.94268","945",
"1325546","39.823619","-104.942687","946",
"1325546","39.823619","-104.942687","947",
"1325546","39.823605","-104.942695","948",
"1325546","39.823605","-104.942695","949",
"1325546","39.82359","-104.942702","950",
"1325546","39.82359","-104.942702","951",
"1325546","39.823576","-104.94271","952",
"1325546","39.823576","-104.94271","953",
"1325546","39.823561","-104.942718","954",
"1325546","39.823561","-104.942718","955",
"1325546","39.823547","-104.942726","956",
"1325546","39.823547","-104.942726","957",
"1325546","39.823533","-104.942734","958",
"1325546","39.823533","-104.942734","959",
"1325546","39.823518","-104.942742","960",
"1325546","39.823518","-104.942742","961",
"1325546","39.823504","-104.942751","962",
"1325546","39.823504","-104.942751","963",
"1325546","39.82349","-104.942759","964",
"1325546","39.82349","-104.942759","965",
"1325546","39.823476","-104.942768","966",
"1325546","39.823476","-104.942768","967",
"1325546","39.823461","-104.942776","968",
"1325546","39.823461","-104.942776","969",
"1325546","39.823447","-104.942785","970",
"1325546","39.823447","-104.942785","971",
"1325546","39.823433","-104.942794","972",
"1325546","39.823433","-104.942794","973",
"1325546","39.823419","-104.942802","974",
"1325546","39.823419","-104.942802","975",
"1325546","39.823405","-104.942811","976",
"1325546","39.823405","-104.942811","977",
"1325546","39.823391","-104.94282","978",
"1325546","39.823391","-104.94282","979",
"1325546","39.823376","-104.942829","980",
"1325546","39.823376","-104.942829","981",
"1325546","39.823362","-104.942838","982",
"1325546","39.823362","-104.942838","983",
"1325546","39.823348","-104.942847","984",
"1325546","39.823348","-104.942847","985",
"1325546","39.823334","-104.942856","986",
"1325546","39.823334","-104.942856","987",
"1325546","39.82332","-104.942865","988",
"1325546","39.82332","-104.942865","989",
"1325546","39.823306","-104.942874","990",
"1325546","39.823306","-104.942874","991",
"1325546","39.823292","-104.942883","992",
"1325546","39.823292","-104.942883","993",
"1325546","39.823278","-104.942892","994",
"1325546","39.823278","-104.942892","995",
"1325546","39.823264","-104.942902","996",
"1325546","39.823264","-104.942902","997",
"1325546","39.82325","-104.942911","998",
"1325546","39.82325","-104.942911","999",
"1325546","39.822903","-104.943137","1000",
"1325546","39.822903","-104.943137","1001",
"1325546","39.822596","-104.943322","1002",
"1325546","39.822596","-104.943322","1003",
"1325546","39.820931","-104.944276","1004",
"1325546","39.820931","-104.944276","1005",
"1325546","39.820885","-104.944302","1006",
"1325546","39.820885","-104.944302","1007",
"1325546","39.820839","-104.944329","1008",
"1325546","39.820839","-104.944329","1009",
"1325546","39.820793","-104.944355","1010",
"1325546","39.820793","-104.944355","1011",
"1325546","39.820747","-104.944381","1012",
"1325546","39.820747","-104.944381","1013",
"1325546","39.820701","-104.944407","1014",
"1325546","39.820701","-104.944407","1015",
"1325546","39.820655","-104.944434","1016",
"1325546","39.820655","-104.944434","1017",
"1325546","39.820609","-104.94446","1018",
"1325546","39.820609","-104.94446","1019",
"1325546","39.820563","-104.944486","1020",
"1325546","39.820563","-104.944486","1021",
"1325546","39.820516","-104.944511","1022",
"1325546","39.820516","-104.944511","1023",
"1325546","39.820194","-104.944686","1024",
"1325546","39.820194","-104.944686","1025",
"1325546","39.81987","-104.944854","1026",
"1325546","39.81987","-104.944854","1027",
"1325546","39.819544","-104.945015","1028",
"1325546","39.819544","-104.945015","1029",
"1325546","39.819216","-104.945169","1030",
"1325546","39.819216","-104.945169","1031",
"1325546","39.819168","-104.945191","1032",
"1325546","39.819168","-104.945191","1033",
"1325546","39.819121","-104.945212","1034",
"1325546","39.819121","-104.945212","1035",
"1325546","39.819073","-104.945233","1036",
"1325546","39.819073","-104.945233","1037",
"1325546","39.819026","-104.945255","1038",
"1325546","39.819026","-104.945255","1039",
"1325546","39.818978","-104.945276","1040",
"1325546","39.818978","-104.945276","1041",
"1325546","39.81893","-104.945297","1042",
"1325546","39.81893","-104.945297","1043",
"1325546","39.818883","-104.945318","1044",
"1325546","39.818883","-104.945318","1045",
"1325546","39.818835","-104.945339","1046",
"1325546","39.818835","-104.945339","1047",
"1325546","39.818787","-104.94536","1048",
"1325546","39.818787","-104.94536","1049",
"1325546","39.817014","-104.946142","1050",
"1325546","39.817014","-104.946142","1051",
"1325546","39.816967","-104.946163","1052",
"1325546","39.816967","-104.946163","1053",
"1325546","39.816919","-104.946184","1054",
"1325546","39.816919","-104.946184","1055",
"1325546","39.816871","-104.946205","1056",
"1325546","39.816871","-104.946205","1057",
"1325546","39.816824","-104.946226","1058",
"1325546","39.816824","-104.946226","1059",
"1325546","39.816776","-104.946247","1060",
"1325546","39.816776","-104.946247","1061",
"1325546","39.816729","-104.946268","1062",
"1325546","39.816729","-104.946268","1063",
"1325546","39.816681","-104.94629","1064",
"1325546","39.816681","-104.94629","1065",
"1325546","39.816634","-104.946311","1066",
"1325546","39.816634","-104.946311","1067",
"1325546","39.816586","-104.946333","1068",
"1325546","39.816586","-104.946333","1069",
"1325546","39.816293","-104.94647","1070",
"1325546","39.816293","-104.94647","1071",
"1325546","39.816002","-104.946612","1072",
"1325546","39.816002","-104.946612","1073",
"1325546","39.815712","-104.94676","1074",
"1325546","39.815712","-104.94676","1075",
"1325546","39.815424","-104.946914","1076",
"1325546","39.815424","-104.946914","1077",
"1325546","39.815378","-104.946939","1078",
"1325546","39.815378","-104.946939","1079",
"1325546","39.815331","-104.946965","1080",
"1325546","39.815331","-104.946965","1081",
"1325546","39.815285","-104.94699","1082",
"1325546","39.815285","-104.94699","1083",
"1325546","39.815239","-104.947016","1084",
"1325546","39.815239","-104.947016","1085",
"1325546","39.815193","-104.947042","1086",
"1325546","39.815193","-104.947042","1087",
"1325546","39.815146","-104.947068","1088",
"1325546","39.815146","-104.947068","1089",
"1325546","39.8151","-104.947094","1090",
"1325546","39.8151","-104.947094","1091",
"1325546","39.815054","-104.94712","1092",
"1325546","39.815054","-104.94712","1093",
"1325546","39.815008","-104.947145","1094",
"1325546","39.815008","-104.947145","1095",
"1325546","39.803223","-104.953763","1096",
"1325546","39.803223","-104.953763","1097",
"1325546","39.803202","-104.953774","1098",
"1325546","39.803202","-104.953774","1099",
"1325546","39.803182","-104.953785","1100",
"1325546","39.803182","-104.953785","1101",
"1325546","39.803162","-104.953797","1102",
"1325546","39.803162","-104.953797","1103",
"1325546","39.803141","-104.953808","1104",
"1325546","39.803141","-104.953808","1105",
"1325546","39.803121","-104.953819","1106",
"1325546","39.803121","-104.953819","1107",
"1325546","39.803101","-104.953831","1108",
"1325546","39.803101","-104.953831","1109",
"1325546","39.80308","-104.953842","1110",
"1325546","39.80308","-104.953842","1111",
"1325546","39.80306","-104.953853","1112",
"1325546","39.80306","-104.953853","1113",
"1325546","39.80304","-104.953865","1114",
"1325546","39.80304","-104.953865","1115",
"1325546","39.803019","-104.953876","1116",
"1325546","39.803019","-104.953876","1117",
"1325546","39.802999","-104.953887","1118",
"1325546","39.802999","-104.953887","1119",
"1325546","39.802978","-104.953898","1120",
"1325546","39.802978","-104.953898","1121",
"1325546","39.802958","-104.953909","1122",
"1325546","39.802958","-104.953909","1123",
"1325546","39.802938","-104.95392","1124",
"1325546","39.802938","-104.95392","1125",
"1325546","39.802917","-104.953931","1126",
"1325546","39.802917","-104.953931","1127",
"1325546","39.802897","-104.953942","1128",
"1325546","39.802897","-104.953942","1129",
"1325546","39.802876","-104.953953","1130",
"1325546","39.802876","-104.953953","1131",
"1325546","39.802856","-104.953963","1132",
"1325546","39.802856","-104.953963","1133",
"1325546","39.802835","-104.953974","1134",
"1325546","39.802835","-104.953974","1135",
"1325546","39.802814","-104.953985","1136",
"1325546","39.802814","-104.953985","1137",
"1325546","39.802794","-104.953995","1138",
"1325546","39.802794","-104.953995","1139",
"1325546","39.802773","-104.954005","1140",
"1325546","39.802773","-104.954005","1141",
"1325546","39.802753","-104.954016","1142",
"1325546","39.802753","-104.954016","1143",
"1325546","39.802732","-104.954026","1144",
"1325546","39.802732","-104.954026","1145",
"1325546","39.802711","-104.954036","1146",
"1325546","39.802711","-104.954036","1147",
"1325546","39.80269","-104.954046","1148",
"1325546","39.80269","-104.954046","1149",
"1325546","39.80267","-104.954056","1150",
"1325546","39.80267","-104.954056","1151",
"1325546","39.802649","-104.954065","1152",
"1325546","39.802649","-104.954065","1153",
"1325546","39.802628","-104.954075","1154",
"1325546","39.802628","-104.954075","1155",
"1325546","39.802607","-104.954084","1156",
"1325546","39.802607","-104.954084","1157",
"1325546","39.802586","-104.954094","1158",
"1325546","39.802586","-104.954094","1159",
"1325546","39.802437","-104.954155","1160",
"1325546","39.802437","-104.954155","1161",
"1325546","39.802286","-104.954209","1162",
"1325546","39.802286","-104.954209","1163",
"1325546","39.802134","-104.954256","1164",
"1325546","39.802134","-104.954256","1165",
"1325546","39.80198","-104.954296","1166",
"1325546","39.80198","-104.954296","1167",
"1325546","39.801826","-104.954328","1168",
"1325546","39.801826","-104.954328","1169",
"1325546","39.80167","-104.954353","1170",
"1325546","39.80167","-104.954353","1171",
"1325546","39.801514","-104.95437","1172",
"1325546","39.801514","-104.95437","1173",
"1325546","39.801492","-104.954371","1174",
"1325546","39.801492","-104.954371","1175",
"1325546","39.80147","-104.954373","1176",
"1325546","39.80147","-104.954373","1177",
"1325546","39.801448","-104.954375","1178",
"1325546","39.801448","-104.954375","1179",
"1325546","39.801426","-104.954376","1180",
"1325546","39.801426","-104.954376","1181",
"1325546","39.801404","-104.954377","1182",
"1325546","39.801404","-104.954377","1183",
"1325546","39.801382","-104.954378","1184",
"1325546","39.801382","-104.954378","1185",
"1325546","39.80136","-104.954379","1186",
"1325546","39.80136","-104.954379","1187",
"1325546","39.801337","-104.95438","1188",
"1325546","39.801337","-104.95438","1189",
"1325546","39.801315","-104.954381","1190",
"1325546","39.801315","-104.954381","1191",
"1325546","39.801293","-104.954382","1192",
"1325546","39.801293","-104.954382","1193",
"1325546","39.801271","-104.954382","1194",
"1325546","39.801271","-104.954382","1195",
"1325546","39.801249","-104.954383","1196",
"1325546","39.801249","-104.954383","1197",
"1325546","39.801227","-104.954383","1198",
"1325546","39.801227","-104.954383","1199",
"1325546","39.801205","-104.954383","1200",
"1325546","39.801205","-104.954383","1201",
"1325546","39.801183","-104.954384","1202",
"1325546","39.801183","-104.954384","1203",
"1325546","39.80116","-104.954384","1204",
"1325546","39.80116","-104.954384","1205",
"1325546","39.801138","-104.954384","1206",
"1325546","39.801138","-104.954384","1207",
"1325546","39.801116","-104.954384","1208",
"1325546","39.801116","-104.954384","1209",
"1325546","39.801094","-104.954384","1210",
"1325546","39.801094","-104.954384","1211",
"1325546","39.801072","-104.954384","1212",
"1325546","39.801072","-104.954384","1213",
"1325546","39.80105","-104.954383","1214",
"1325546","39.80105","-104.954383","1215",
"1325546","39.801028","-104.954383","1216",
"1325546","39.801028","-104.954383","1217",
"1325546","39.801005","-104.954383","1218",
"1325546","39.801005","-104.954383","1219",
"1325546","39.800983","-104.954382","1220",
"1325546","39.800983","-104.954382","1221",
"1325546","39.800961","-104.954382","1222",
"1325546","39.800961","-104.954382","1223",
"1325546","39.800939","-104.954382","1224",
"1325546","39.800939","-104.954382","1225",
"1325546","39.800917","-104.954381","1226",
"1325546","39.800917","-104.954381","1227",
"1325546","39.800895","-104.954381","1228",
"1325546","39.800895","-104.954381","1229",
"1325546","39.800873","-104.95438","1230",
"1325546","39.800873","-104.95438","1231",
"1325546","39.800851","-104.95438","1232",
"1325546","39.800851","-104.95438","1233",
"1325546","39.800828","-104.954379","1234",
"1325546","39.800828","-104.954379","1235",
"1325546","39.797625","-104.954312","1236",
"1325546","39.797625","-104.954312","1237",
"1325546","39.797603","-104.954312","1238",
"1325546","39.797603","-104.954312","1239",
"1325546","39.797581","-104.954311","1240",
"1325546","39.797581","-104.954311","1241",
"1325546","39.797559","-104.954311","1242",
"1325546","39.797559","-104.954311","1243",
"1325546","39.797537","-104.95431","1244",
"1325546","39.797537","-104.95431","1245",
"1325546","39.797514","-104.95431","1246",
"1325546","39.797514","-104.95431","1247",
"1325546","39.797492","-104.954309","1248",
"1325546","39.797492","-104.954309","1249",
"1325546","39.79747","-104.954309","1250",
"1325546","39.79747","-104.954309","1251",
"1325546","39.797448","-104.954309","1252",
"1325546","39.797448","-104.954309","1253",
"1325546","39.797426","-104.954308","1254",
"1325546","39.797426","-104.954308","1255",
"1325546","39.797404","-104.954308","1256",
"1325546","39.797404","-104.954308","1257",
"1325546","39.797382","-104.954308","1258",
"1325546","39.797382","-104.954308","1259",
"1325546","39.79736","-104.954308","1260",
"1325546","39.79736","-104.954308","1261",
"1325546","39.797337","-104.954308","1262",
"1325546","39.797337","-104.954308","1263",
"1325546","39.797315","-104.954308","1264",
"1325546","39.797315","-104.954308","1265",
"1325546","39.797293","-104.954308","1266",
"1325546","39.797293","-104.954308","1267",
"1325546","39.797271","-104.954308","1268",
"1325546","39.797271","-104.954308","1269",
"1325546","39.797249","-104.954308","1270",
"1325546","39.797249","-104.954308","1271",
"1325546","39.797227","-104.954308","1272",
"1325546","39.797227","-104.954308","1273",
"1325546","39.797205","-104.954309","1274",
"1325546","39.797205","-104.954309","1275",
"1325546","39.797183","-104.954309","1276",
"1325546","39.797183","-104.954309","1277",
"1325546","39.79716","-104.95431","1278",
"1325546","39.79716","-104.95431","1279",
"1325546","39.797138","-104.95431","1280",
"1325546","39.797138","-104.95431","1281",
"1325546","39.797116","-104.954311","1282",
"1325546","39.797116","-104.954311","1283",
"1325546","39.797094","-104.954312","1284",
"1325546","39.797094","-104.954312","1285",
"1325546","39.797072","-104.954313","1286",
"1325546","39.797072","-104.954313","1287",
"1325546","39.79705","-104.954314","1288",
"1325546","39.79705","-104.954314","1289",
"1325546","39.797028","-104.954315","1290",
"1325546","39.797028","-104.954315","1291",
"1325546","39.797006","-104.954317","1292",
"1325546","39.797006","-104.954317","1293",
"1325546","39.796983","-104.954318","1294",
"1325546","39.796983","-104.954318","1295",
"1325546","39.796961","-104.95432","1296",
"1325546","39.796961","-104.95432","1297",
"1325546","39.796939","-104.954322","1298",
"1325546","39.796939","-104.954322","1299",
"1325546","39.796771","-104.954341","1300",
"1325546","39.796771","-104.954341","1301",
"1325546","39.796603","-104.954368","1302",
"1325546","39.796603","-104.954368","1303",
"1325546","39.796436","-104.954404","1304",
"1325546","39.796436","-104.954404","1305",
"1325546","39.79627","-104.95445","1306",
"1325546","39.79627","-104.95445","1307",
"1325546","39.796106","-104.954503","1308",
"1325546","39.796106","-104.954503","1309",
"1325546","39.795944","-104.954565","1310",
"1325546","39.795944","-104.954565","1311",
"1325546","39.795784","-104.954636","1312",
"1325546","39.795784","-104.954636","1313",
"1325546","39.795626","-104.954715","1314",
"1325546","39.795626","-104.954715","1315",
"1325546","39.795471","-104.954802","1316",
"1325546","39.795471","-104.954802","1317",
"1325546","39.795318","-104.954897","1318",
"1325546","39.795318","-104.954897","1319",
"1325546","39.795169","-104.955","1320",
"1325546","39.795169","-104.955","1321",
"1325546","39.795023","-104.955111","1322",
"1325546","39.795023","-104.955111","1323",
"1325546","39.79488","-104.95523","1324",
"1325546","39.79488","-104.95523","1325",
"1325546","39.794742","-104.955355","1326",
"1325546","39.794742","-104.955355","1327",
"1325546","39.794607","-104.955488","1328",
"1325546","39.794607","-104.955488","1329",
"1325546","39.794476","-104.955628","1330",
"1325546","39.794476","-104.955628","1331",
"1325546","39.79446","-104.955647","1332",
"1325546","39.79446","-104.955647","1333",
"1325546","39.794443","-104.955666","1334",
"1325546","39.794443","-104.955666","1335",
"1325546","39.794426","-104.955685","1336",
"1325546","39.794426","-104.955685","1337",
"1325546","39.79441","-104.955704","1338",
"1325546","39.79441","-104.955704","1339",
"1325546","39.794394","-104.955723","1340",
"1325546","39.794394","-104.955723","1341",
"1325546","39.794377","-104.955742","1342",
"1325546","39.794377","-104.955742","1343",
"1325546","39.794361","-104.955762","1344",
"1325546","39.794361","-104.955762","1345",
"1325546","39.794345","-104.955781","1346",
"1325546","39.794345","-104.955781","1347",
"1325546","39.794328","-104.955801","1348",
"1325546","39.794328","-104.955801","1349",
"1325546","39.794312","-104.95582","1350",
"1325546","39.794312","-104.95582","1351",
"1325546","39.794296","-104.95584","1352",
"1325546","39.794296","-104.95584","1353",
"1325546","39.79428","-104.95586","1354",
"1325546","39.79428","-104.95586","1355",
"1325546","39.794264","-104.95588","1356",
"1325546","39.794264","-104.95588","1357",
"1325546","39.794248","-104.9559","1358",
"1325546","39.794248","-104.9559","1359",
"1325546","39.794232","-104.95592","1360",
"1325546","39.794232","-104.95592","1361",
"1325546","39.794216","-104.95594","1362",
"1325546","39.794216","-104.95594","1363",
"1325546","39.794201","-104.95596","1364",
"1325546","39.794201","-104.95596","1365",
"1325546","39.794185","-104.95598","1366",
"1325546","39.794185","-104.95598","1367",
"1325546","39.794169","-104.956","1368",
"1325546","39.794169","-104.956","1369",
"1325546","39.794153","-104.95602","1370",
"1325546","39.794153","-104.95602","1371",
"1325546","39.794138","-104.95604","1372",
"1325546","39.794138","-104.95604","1373",
"1325546","39.794122","-104.956061","1374",
"1325546","39.794122","-104.956061","1375",
"1325546","39.794106","-104.956081","1376",
"1325546","39.794106","-104.956081","1377",
"1325546","39.794091","-104.956101","1378",
"1325546","39.794091","-104.956101","1379",
"1325546","39.794075","-104.956122","1380",
"1325546","39.794075","-104.956122","1381",
"1325546","39.79406","-104.956142","1382",
"1325546","39.79406","-104.956142","1383",
"1325546","39.794044","-104.956163","1384",
"1325546","39.794044","-104.956163","1385",
"1325546","39.794029","-104.956183","1386",
"1325546","39.794029","-104.956183","1387",
"1325546","39.794013","-104.956203","1388",
"1325546","39.794013","-104.956203","1389",
"1325546","39.793998","-104.956224","1390",
"1325546","39.793998","-104.956224","1391",
"1325546","39.793982","-104.956244","1392",
"1325546","39.793982","-104.956244","1393",
"1325546","39.787747","-104.964448","1394",
"1325546","39.787747","-104.964448","1395",
"1325546","39.787723","-104.96448","1396",
"1325546","39.787723","-104.96448","1397",
"1325546","39.787699","-104.964512","1398",
"1325546","39.787699","-104.964512","1399",
"1325546","39.787675","-104.964543","1400",
"1325546","39.787675","-104.964543","1401",
"1325546","39.787651","-104.964575","1402",
"1325546","39.787651","-104.964575","1403",
"1325546","39.787627","-104.964607","1404",
"1325546","39.787627","-104.964607","1405",
"1325546","39.787603","-104.964638","1406",
"1325546","39.787603","-104.964638","1407",
"1325546","39.787579","-104.96467","1408",
"1325546","39.787579","-104.96467","1409",
"1325546","39.787555","-104.964702","1410",
"1325546","39.787555","-104.964702","1411",
"1325546","39.787349","-104.964978","1412",
"1325546","39.787349","-104.964978","1413",
"1325546","39.787325","-104.96501","1414",
"1325546","39.787325","-104.96501","1415",
"1325546","39.787302","-104.965042","1416",
"1325546","39.787302","-104.965042","1417",
"1325546","39.787278","-104.965074","1418",
"1325546","39.787278","-104.965074","1419",
"1325546","39.787254","-104.965107","1420",
"1325546","39.787254","-104.965107","1421",
"1325546","39.787231","-104.965139","1422",
"1325546","39.787231","-104.965139","1423",
"1325546","39.787207","-104.965171","1424",
"1325546","39.787207","-104.965171","1425",
"1325546","39.787184","-104.965203","1426",
"1325546","39.787184","-104.965203","1427",
"1325546","39.78716","-104.965235","1428",
"1325546","39.78716","-104.965235","1429",
"1325546","39.7867","-104.965863","1430",
"1325546","39.7867","-104.965863","1431",
"1325546","39.786676","-104.965895","1432",
"1325546","39.786676","-104.965895","1433",
"1325546","39.786652","-104.965928","1434",
"1325546","39.786652","-104.965928","1435",
"1325546","39.786629","-104.96596","1436",
